DateTime,CustomerID,Product,Category,OriginalPrice,Revenue,Branch,PaymentMethod,PromoCode,TransactionID,EmployeeID,Tip,DayOfWeek,Hour,Date,SpendSegment,FreqSegment,CustomerType
2025-05-01 18:17:00,C1273,Croissant,Baked Goods,2.75,2.75,Riverside,Card,NONE,2700,RI_E1,0.91,Thursday,18,2025-05-01,High Value,Frequent,Repeat
2025-05-03 09:36:00,C1273,Bagel,Baked Goods,2.25,1.9124999999999999,Uptown,MobilePay,WEEKEND5,2701,UP_E2,0.03,Saturday,9,2025-05-03,High Value,Frequent,Repeat
2025-05-19 08:51:00,C1273,Cold Brew,Coffee-Based,2.5,2.5,Downtown,MobilePay,NONE,2702,DO_E3,0.21,Monday,8,2025-05-19,High Value,Frequent,Repeat
2025-05-19 08:51:00,C1273,Protein Bar,Snacks & Energy Bites,2.5,2.5,Downtown,MobilePay,NONE,2702,DO_E3,0.21,Monday,8,2025-05-19,High Value,Frequent,Repeat
2025-02-25 13:40:00,C1274,Americano,Coffee-Based,2.75,2.75,Uptown,Card,NONE,2703,UP_E2,0.16,Tuesday,13,2025-02-25,High Value,Frequent,New
2025-03-10 15:55:00,C1274,Matcha Latte,Coffee-Based,2.0,0.0,Riverside,Card,FREEDRINK,2704,RI_E1,0.02,Monday,15,2025-03-10,High Value,Frequent,Repeat
2025-03-10 15:55:00,C1274,Energy Ball,Snacks & Energy Bites,2.0,2.0,Riverside,Card,NONE,2704,RI_E1,0.02,Monday,15,2025-03-10,High Value,Frequent,Repeat
2025-03-15 13:55:00,C1274,Bagel,Baked Goods,2.25,2.25,Downtown,MobilePay,NONE,2705,DO_E1,0.3,Saturday,13,2025-03-15,High Value,Frequent,Repeat
2025-03-17 18:43:00,C1274,Cappuccino,Coffee-Based,3.5,3.5,Uptown,Card,NONE,2706,UP_E1,0.55,Monday,18,2025-03-17,High Value,Frequent,Repeat
2025-03-24 12:13:00,C1274,Matcha Latte,Coffee-Based,2.75,0.0,Downtown,Cash,FREEDRINK,2707,DO_E1,0.39,Monday,12,2025-03-24,High Value,Frequent,Repeat
2025-03-24 12:13:00,C1274,Energy Ball,Snacks & Energy Bites,2.75,2.75,Downtown,Cash,NONE,2707,DO_E1,0.39,Monday,12,2025-03-24,High Value,Frequent,Repeat
2025-03-25 10:48:00,C1274,Cookie,Baked Goods,1.5,1.5,Uptown,Card,NONE,2708,UP_E1,0.17,Tuesday,10,2025-03-25,High Value,Frequent,Repeat
2025-03-31 15:47:00,C1274,Brownie,Baked Goods,2.0,2.0,Uptown,Card,NONE,2709,UP_E3,0.8,Monday,15,2025-03-31,High Value,Frequent,Repeat
2025-04-02 07:16:00,C1274,Latte,Coffee-Based,3.75,3.75,Downtown,Card,NONE,2710,DO_E2,0.01,Wednesday,7,2025-04-02,High Value,Frequent,Repeat
2025-04-04 07:31:00,C1274,Latte,Coffee-Based,2.75,2.3375,Riverside,Card,WEEKEND5,2711,RI_E3,0.21,Friday,7,2025-04-04,High Value,Frequent,Repeat
2025-04-04 07:31:00,C1274,Croissant,Baked Goods,2.75,2.3375,Riverside,Card,WEEKEND5,2711,RI_E3,0.21,Friday,7,2025-04-04,High Value,Frequent,Repeat
2025-04-10 13:43:00,C1274,Sandwich,Savory Foods,5.0,5.0,Downtown,MobilePay,NONE,2712,DO_E1,0.21,Thursday,13,2025-04-10,High Value,Frequent,Repeat
2025-04-30 12:34:00,C1274,Bagel,Baked Goods,4.0,4.0,Downtown,Card,NONE,2713,DO_E1,0.51,Wednesday,12,2025-04-30,High Value,Frequent,Repeat
2025-04-30 12:34:00,C1274,Orange Juice,Smoothies & Juices,4.0,4.0,Downtown,Card,NONE,2713,DO_E1,0.51,Wednesday,12,2025-04-30,High Value,Frequent,Repeat
2025-05-07 09:39:00,C1274,Cookie,Baked Goods,1.5,1.5,Downtown,Cash,NONE,2714,DO_E3,0.04,Wednesday,9,2025-05-07,High Value,Frequent,Repeat
2025-05-21 14:55:00,C1274,Latte,Coffee-Based,3.75,3.1875,Riverside,Card,WEEKEND5,2715,RI_E2,0.35,Wednesday,14,2025-05-21,High Value,Frequent,Repeat
2025-05-24 10:22:00,C1274,Smoothie,Smoothies & Juices,4.75,4.75,Riverside,Card,NONE,2716,RI_E1,1.01,Saturday,10,2025-05-24,High Value,Frequent,Repeat
2025-02-28 15:06:00,C1275,Mocha,Coffee-Based,4.25,4.25,Uptown,MobilePay,NONE,2717,UP_E1,0.17,Friday,15,2025-02-28,High Value,Frequent,New
2025-03-01 14:05:00,C1275,Bagel,Baked Goods,2.25,2.25,Downtown,Card,NONE,2718,DO_E1,0.17,Saturday,14,2025-03-01,High Value,Frequent,Repeat
2025-03-16 09:11:00,C1275,Iced Coffee,Coffee-Based,2.5,2.5,Downtown,Cash,NONE,2719,DO_E2,0.04,Sunday,9,2025-03-16,High Value,Frequent,Repeat
2025-03-16 09:11:00,C1275,Salad,Savory Foods,2.5,2.5,Downtown,Cash,NONE,2719,DO_E2,0.04,Sunday,9,2025-03-16,High Value,Frequent,Repeat
2025-03-18 11:03:00,C1275,Bagel,Baked Goods,2.75,2.75,Uptown,Card,NONE,2720,UP_E1,0.05,Tuesday,11,2025-03-18,High Value,Frequent,Repeat
2025-03-18 11:03:00,C1275,Orange Juice,Smoothies & Juices,2.75,2.75,Uptown,Card,NONE,2720,UP_E1,0.05,Tuesday,11,2025-03-18,High Value,Frequent,Repeat
2025-03-21 18:02:00,C1275,Frappuccino,Coffee-Based,5.0,5.0,Riverside,Card,NONE,2721,RI_E2,0.12,Friday,18,2025-03-21,High Value,Frequent,Repeat
2025-03-21 18:02:00,C1275,Brownie,Baked Goods,5.0,5.0,Riverside,Card,NONE,2721,RI_E2,0.12,Friday,18,2025-03-21,High Value,Frequent,Repeat
2025-03-24 18:33:00,C1275,Bagel,Baked Goods,4.75,4.28,Riverside,Cash,LOYAL10,2722,RI_E2,0.04,Monday,18,2025-03-24,High Value,Frequent,Repeat
2025-03-24 18:33:00,C1275,Orange Juice,Smoothies & Juices,4.75,4.28,Riverside,Cash,LOYAL10,2722,RI_E2,0.04,Monday,18,2025-03-24,High Value,Frequent,Repeat
2025-04-08 16:58:00,C1275,Smoothie,Smoothies & Juices,2.75,2.75,Downtown,Cash,NONE,2723,DO_E3,0.76,Tuesday,16,2025-04-08,High Value,Frequent,Repeat
2025-04-08 16:58:00,C1275,Granola Bar,Snacks & Energy Bites,2.75,2.75,Downtown,Cash,NONE,2723,DO_E3,0.76,Tuesday,16,2025-04-08,High Value,Frequent,Repeat
2025-04-18 09:43:00,C1275,Mocha,Coffee-Based,4.25,0.0,Downtown,Card,FREEDRINK,2724,DO_E1,0.32,Friday,9,2025-04-18,High Value,Frequent,Repeat
2025-04-20 17:03:00,C1275,Muffin,Baked Goods,2.5,2.5,Downtown,Card,NONE,2725,DO_E1,0.28,Sunday,17,2025-04-20,High Value,Frequent,Repeat
2025-04-22 15:21:00,C1275,Flat White,Coffee-Based,4.75,0.0,Uptown,Card,FREEDRINK,2726,UP_E3,0.14,Tuesday,15,2025-04-22,High Value,Frequent,Repeat
2025-04-22 15:21:00,C1275,Banana Bread,Baked Goods,4.75,4.75,Uptown,Card,NONE,2726,UP_E3,0.14,Tuesday,15,2025-04-22,High Value,Frequent,Repeat
2025-05-03 08:10:00,C1275,Cappuccino,Coffee-Based,3.75,3.75,Uptown,Card,NONE,2727,UP_E1,0.4,Saturday,8,2025-05-03,High Value,Frequent,Repeat
2025-05-03 08:10:00,C1275,Scone,Baked Goods,3.75,3.75,Uptown,Card,NONE,2727,UP_E1,0.4,Saturday,8,2025-05-03,High Value,Frequent,Repeat
2025-05-09 15:58:00,C1275,Tea,Tea-Based,2.0,2.0,Riverside,Card,NONE,2728,RI_E1,0.38,Friday,15,2025-05-09,High Value,Frequent,Repeat
2025-05-09 17:09:00,C1275,Latte,Coffee-Based,3.75,3.75,Uptown,Card,NONE,2729,UP_E1,0.34,Friday,17,2025-05-09,High Value,Frequent,Repeat
2025-05-23 11:12:00,C1275,Espresso,Coffee-Based,2.75,2.48,Uptown,Card,LOYAL10,2730,UP_E2,0.05,Friday,11,2025-05-23,High Value,Frequent,Repeat
2025-05-23 11:12:00,C1275,Muffin,Baked Goods,2.75,2.48,Uptown,Card,LOYAL10,2730,UP_E2,0.05,Friday,11,2025-05-23,High Value,Frequent,Repeat
2025-02-26 12:20:00,C1276,Croissant,Baked Goods,2.75,2.75,Downtown,Cash,NONE,2731,DO_E1,0.38,Wednesday,12,2025-02-26,High Value,Frequent,New
2025-02-28 09:51:00,C1276,Muffin,Baked Goods,2.5,2.5,Downtown,Card,NONE,2732,DO_E1,0.79,Friday,9,2025-02-28,High Value,Frequent,Repeat
2025-03-01 11:24:00,C1276,Cappuccino,Coffee-Based,2.25,2.25,Downtown,Card,NONE,2733,DO_E1,0.47,Saturday,11,2025-03-01,High Value,Frequent,Repeat
2025-03-01 11:24:00,C1276,Scone,Baked Goods,2.25,2.25,Downtown,Card,NONE,2733,DO_E1,0.47,Saturday,11,2025-03-01,High Value,Frequent,Repeat
2025-03-15 17:38:00,C1276,Latte,Coffee-Based,3.75,3.75,Downtown,Card,NONE,2734,DO_E3,0.34,Saturday,17,2025-03-15,High Value,Frequent,Repeat
2025-03-17 13:58:00,C1276,Cookie,Baked Goods,1.5,1.5,Riverside,Card,NONE,2735,RI_E2,0.01,Monday,13,2025-03-17,High Value,Frequent,Repeat
2025-04-05 06:26:00,C1276,Bagel,Baked Goods,2.25,2.25,Uptown,Card,NONE,2736,UP_E1,0.74,Saturday,6,2025-04-05,High Value,Frequent,Repeat
2025-04-13 14:51:00,C1276,Cappuccino,Coffee-Based,2.75,2.75,Uptown,Card,NONE,2737,UP_E1,0.68,Sunday,14,2025-04-13,High Value,Frequent,Repeat
2025-04-13 14:51:00,C1276,Scone,Baked Goods,2.75,2.75,Uptown,Card,NONE,2737,UP_E1,0.68,Sunday,14,2025-04-13,High Value,Frequent,Repeat
2025-04-23 10:50:00,C1276,Bagel,Baked Goods,2.25,2.02,Uptown,Card,LOYAL10,2738,UP_E2,0.05,Wednesday,10,2025-04-23,High Value,Frequent,Repeat
2025-04-23 16:58:00,C1276,Bagel,Baked Goods,1.5,1.5,Downtown,Card,NONE,2739,DO_E2,0.24,Wednesday,16,2025-04-23,High Value,Frequent,Repeat
2025-04-23 16:58:00,C1276,Orange Juice,Smoothies & Juices,1.5,1.5,Downtown,Card,NONE,2739,DO_E2,0.24,Wednesday,16,2025-04-23,High Value,Frequent,Repeat
2025-04-24 18:03:00,C1276,Americano,Coffee-Based,2.75,2.48,Downtown,Card,LOYAL10,2740,DO_E1,0.39,Thursday,18,2025-04-24,High Value,Frequent,Repeat
2025-04-29 10:02:00,C1276,Avocado Toast,Savory Foods,5.5,5.5,Riverside,Card,NONE,2741,RI_E3,0.25,Tuesday,10,2025-04-29,High Value,Frequent,Repeat
2025-05-02 17:06:00,C1276,Sandwich,Savory Foods,5.0,5.0,Uptown,Cash,NONE,2742,UP_E2,0.16,Friday,17,2025-05-02,High Value,Frequent,Repeat
2025-05-11 08:31:00,C1276,Mocha,Coffee-Based,1.5,1.275,Downtown,MobilePay,WEEKEND5,2743,DO_E1,0.2,Sunday,8,2025-05-11,High Value,Frequent,Repeat
2025-05-11 08:31:00,C1276,Veggie Sandwich,Savory Foods,1.5,1.275,Downtown,MobilePay,WEEKEND5,2743,DO_E1,0.2,Sunday,8,2025-05-11,High Value,Frequent,Repeat
2025-05-11 08:31:00,C1276,Apple Juice,Smoothies & Juices,1.5,1.275,Downtown,MobilePay,WEEKEND5,2743,DO_E1,0.2,Sunday,8,2025-05-11,High Value,Frequent,Repeat
2025-05-12 16:32:00,C1276,Cookie,Baked Goods,1.5,1.5,Downtown,Card,NONE,2744,DO_E1,0.19,Monday,16,2025-05-12,High Value,Frequent,Repeat
2025-05-21 06:03:00,C1276,Mocha,Coffee-Based,4.25,4.25,Downtown,Card,NONE,2745,DO_E1,0.99,Wednesday,6,2025-05-21,High Value,Frequent,Repeat
2025-05-24 09:48:00,C1276,Latte,Coffee-Based,3.75,3.75,Downtown,Cash,NONE,2746,DO_E1,0.17,Saturday,9,2025-05-24,High Value,Frequent,Repeat
2025-02-25 18:40:00,C1277,Latte,Coffee-Based,3.75,3.75,Downtown,Cash,NONE,2747,DO_E3,0.51,Tuesday,18,2025-02-25,Mid Value,Regular,New
2025-02-28 08:22:00,C1277,Mocha,Coffee-Based,2.5,2.5,Riverside,Card,NONE,2748,RI_E1,0.16,Friday,8,2025-02-28,Mid Value,Regular,Repeat
2025-02-28 08:22:00,C1277,Veggie Sandwich,Savory Foods,2.5,2.5,Riverside,Card,NONE,2748,RI_E3,0.14,Friday,8,2025-02-28,Mid Value,Regular,Repeat
2025-02-28 08:22:00,C1277,Apple Juice,Smoothies & Juices,2.5,2.5,Riverside,Card,NONE,2748,RI_E1,0.75,Friday,8,2025-02-28,Mid Value,Regular,Repeat
2025-03-05 16:13:00,C1277,Latte,Coffee-Based,5.0,5.0,Riverside,Cash,NONE,2749,RI_E3,0.47,Wednesday,16,2025-03-05,Mid Value,Regular,Repeat
2025-03-05 16:13:00,C1277,Croissant,Baked Goods,5.0,5.0,Riverside,Cash,NONE,2749,RI_E3,0.47,Wednesday,16,2025-03-05,Mid Value,Regular,Repeat
2025-03-21 11:22:00,C1277,Mocha,Coffee-Based,4.25,4.25,Uptown,Card,NONE,2750,UP_E1,0.13,Friday,11,2025-03-21,Mid Value,Regular,Repeat
2025-04-13 06:33:00,C1277,Espresso,Coffee-Based,2.5,2.5,Uptown,Card,NONE,2751,UP_E1,0.97,Sunday,6,2025-04-13,Mid Value,Regular,Repeat
2025-05-05 16:50:00,C1277,Tea,Tea-Based,2.5,2.5,Riverside,Card,NONE,2752,RI_E1,1.11,Monday,16,2025-05-05,Mid Value,Regular,Repeat
2025-05-05 16:50:00,C1277,Cookie,Baked Goods,2.5,2.5,Riverside,Card,NONE,2752,RI_E1,1.11,Monday,16,2025-05-05,Mid Value,Regular,Repeat
2025-05-11 08:47:00,C1277,Cappuccino,Coffee-Based,3.5,3.5,Downtown,Card,NONE,2753,DO_E2,0.19,Sunday,8,2025-05-11,Mid Value,Regular,Repeat
2025-05-24 17:32:00,C1277,Cold Brew,Coffee-Based,4.0,4.0,Uptown,Card,NONE,2754,UP_E3,0.23,Saturday,17,2025-05-24,Mid Value,Regular,Repeat
2025-02-24 08:02:00,C1278,Latte,Coffee-Based,5.0,5.0,Riverside,Card,NONE,2755,RI_E2,0.09,Monday,8,2025-02-24,High Value,Regular,New
2025-02-24 08:02:00,C1278,Croissant,Baked Goods,5.0,5.0,Riverside,Card,NONE,2755,RI_E2,0.09,Monday,8,2025-02-24,High Value,Regular,Repeat
2025-03-06 17:44:00,C1278,Cold Brew,Coffee-Based,2.5,2.5,Riverside,MobilePay,NONE,2756,RI_E1,0.24,Thursday,17,2025-03-06,High Value,Regular,Repeat
2025-03-06 17:44:00,C1278,Protein Bar,Snacks & Energy Bites,2.5,2.5,Riverside,MobilePay,NONE,2756,RI_E1,0.24,Thursday,17,2025-03-06,High Value,Regular,Repeat
2025-03-21 14:25:00,C1278,Bagel,Baked Goods,2.75,2.75,Uptown,Cash,NONE,2757,UP_E1,0.07,Friday,14,2025-03-21,High Value,Regular,Repeat
2025-03-21 14:25:00,C1278,Orange Juice,Smoothies & Juices,2.75,0.0,Uptown,Cash,FREEDRINK,2757,UP_E1,0.07,Friday,14,2025-03-21,High Value,Regular,Repeat
2025-03-28 07:56:00,C1278,Smoothie,Smoothies & Juices,4.75,4.75,Downtown,Cash,NONE,2758,DO_E1,0.01,Friday,7,2025-03-28,High Value,Regular,Repeat
2025-04-03 15:09:00,C1278,Frappuccino,Coffee-Based,2.0,2.0,Downtown,Card,NONE,2759,DO_E1,0.2,Thursday,15,2025-04-03,High Value,Regular,Repeat
2025-04-03 15:09:00,C1278,Brownie,Baked Goods,2.0,2.0,Downtown,Card,NONE,2759,DO_E1,0.2,Thursday,15,2025-04-03,High Value,Regular,Repeat
2025-05-02 07:36:00,C1278,Bagel,Baked Goods,2.25,1.9124999999999999,Riverside,Card,WEEKEND5,2760,RI_E3,0.19,Friday,7,2025-05-02,High Value,Regular,Repeat
2025-05-12 07:08:00,C1278,Cold Brew,Coffee-Based,4.75,4.28,Downtown,MobilePay,LOYAL10,2761,DO_E1,1.03,Monday,7,2025-05-12,High Value,Regular,Repeat
2025-05-12 07:08:00,C1278,Protein Bar,Snacks & Energy Bites,4.75,4.28,Downtown,MobilePay,LOYAL10,2761,DO_E1,1.03,Monday,7,2025-05-12,High Value,Regular,Repeat
2025-05-18 09:53:00,C1278,Latte,Coffee-Based,5.5,5.5,Downtown,Card,NONE,2762,DO_E2,0.12,Sunday,9,2025-05-18,High Value,Regular,Repeat
2025-05-18 09:53:00,C1278,Croissant,Baked Goods,5.5,5.5,Downtown,Card,NONE,2762,DO_E2,0.12,Sunday,9,2025-05-18,High Value,Regular,Repeat
2025-03-09 17:29:00,C1279,Cold Brew,Coffee-Based,4.0,4.0,Uptown,Card,NONE,2763,UP_E1,0.22,Sunday,17,2025-03-09,Low Value,Regular,New
2025-03-28 11:48:00,C1279,Cappuccino,Coffee-Based,3.5,3.5,Riverside,Cash,NONE,2764,RI_E3,0.08,Friday,11,2025-03-28,Low Value,Regular,Repeat
2025-04-09 09:40:00,C1279,Smoothie,Smoothies & Juices,4.75,4.75,Downtown,Card,NONE,2765,DO_E1,0.19,Wednesday,9,2025-04-09,Low Value,Regular,Repeat
2025-04-15 08:54:00,C1279,Americano,Coffee-Based,2.75,2.75,Riverside,Card,NONE,2766,RI_E1,1.08,Tuesday,8,2025-04-15,Low Value,Regular,Repeat
2025-04-23 09:02:00,C1279,Bagel,Baked Goods,2.25,2.25,Uptown,Card,NONE,2767,UP_E1,0.1,Wednesday,9,2025-04-23,Low Value,Regular,Repeat
2025-04-26 19:05:00,C1279,Mocha,Coffee-Based,4.25,4.25,Uptown,Cash,NONE,2768,UP_E3,0.21,Saturday,19,2025-04-26,Low Value,Regular,Repeat
2025-05-08 16:16:00,C1279,Smoothie,Smoothies & Juices,4.0,0.0,Riverside,Cash,FREEDRINK,2769,RI_E1,0.11,Thursday,16,2025-05-08,Low Value,Regular,Repeat
2025-05-08 16:16:00,C1279,Granola Bar,Snacks & Energy Bites,4.0,4.0,Riverside,Cash,NONE,2769,RI_E1,0.11,Thursday,16,2025-05-08,Low Value,Regular,Repeat
2025-05-11 10:01:00,C1279,Mocha,Coffee-Based,4.25,4.25,Riverside,Card,NONE,2770,RI_E1,0.4,Sunday,10,2025-05-11,Low Value,Regular,Repeat
2025-03-25 14:44:00,C1280,Latte,Coffee-Based,3.75,3.75,Downtown,Cash,NONE,2771,DO_E3,0.04,Tuesday,14,2025-03-25,Low Value,Regular,New
2025-03-27 14:39:00,C1280,Matcha Latte,Coffee-Based,1.5,1.5,Downtown,Card,NONE,2772,DO_E3,0.44,Thursday,14,2025-03-27,Low Value,Regular,Repeat
2025-03-27 14:39:00,C1280,Energy Ball,Snacks & Energy Bites,1.5,1.5,Downtown,Card,NONE,2772,DO_E3,0.44,Thursday,14,2025-03-27,Low Value,Regular,Repeat
2025-04-05 18:49:00,C1280,Tea,Tea-Based,2.0,2.0,Uptown,Card,NONE,2773,UP_E1,0.41,Saturday,18,2025-04-05,Low Value,Regular,Repeat
2025-04-08 10:05:00,C1280,Sandwich,Savory Foods,5.0,5.0,Riverside,Card,NONE,2774,RI_E3,0.16,Tuesday,10,2025-04-08,Low Value,Regular,Repeat
2025-04-12 14:06:00,C1280,Matcha Latte,Coffee-Based,2.75,0.0,Riverside,MobilePay,FREEDRINK,2775,RI_E2,0.63,Saturday,14,2025-04-12,Low Value,Regular,Repeat
2025-04-12 14:06:00,C1280,Energy Ball,Snacks & Energy Bites,2.75,2.75,Riverside,MobilePay,NONE,2775,RI_E2,0.63,Saturday,14,2025-04-12,Low Value,Regular,Repeat
2025-04-23 10:18:00,C1280,Americano,Coffee-Based,2.75,2.75,Uptown,Card,NONE,2776,UP_E1,1.19,Wednesday,10,2025-04-23,Low Value,Regular,Repeat
2025-05-01 06:00:00,C1280,Cookie,Baked Goods,1.5,1.275,Uptown,Cash,WEEKEND5,2777,UP_E1,0.12,Thursday,6,2025-05-01,Low Value,Regular,Repeat
2025-05-06 10:56:00,C1280,Sandwich,Savory Foods,5.0,5.0,Uptown,Card,NONE,2778,UP_E1,0.44,Tuesday,10,2025-05-06,Low Value,Regular,Repeat
2025-05-13 14:19:00,C1280,Espresso,Coffee-Based,2.0,1.8,Downtown,Card,LOYAL10,2779,DO_E1,0.15,Tuesday,14,2025-05-13,Low Value,Regular,Repeat
2025-05-13 14:19:00,C1280,Muffin,Baked Goods,2.0,1.8,Downtown,Card,LOYAL10,2779,DO_E1,0.15,Tuesday,14,2025-05-13,Low Value,Regular,Repeat
2025-02-24 13:54:00,C1281,Muffin,Baked Goods,2.5,2.5,Downtown,Card,NONE,2780,DO_E1,0.49,Monday,13,2025-02-24,High Value,Frequent,New
2025-02-24 17:07:00,C1281,Latte,Coffee-Based,3.75,3.75,Uptown,Card,NONE,2781,UP_E1,0.88,Monday,17,2025-02-24,High Value,Frequent,Repeat
2025-03-05 15:20:00,C1281,Mocha,Coffee-Based,4.25,3.83,Uptown,Card,LOYAL10,2782,UP_E1,0.07,Wednesday,15,2025-03-05,High Value,Frequent,Repeat
2025-03-07 16:50:00,C1281,Sandwich,Savory Foods,5.0,4.5,Uptown,Cash,LOYAL10,2783,UP_E3,0.03,Friday,16,2025-03-07,High Value,Frequent,Repeat
2025-03-28 14:43:00,C1281,Sandwich,Savory Foods,5.0,5.0,Downtown,MobilePay,NONE,2784,DO_E1,0.07,Friday,14,2025-03-28,High Value,Frequent,Repeat
2025-03-29 09:55:00,C1281,Tea,Tea-Based,2.0,1.7,Downtown,Cash,WEEKEND5,2785,DO_E1,0.14,Saturday,9,2025-03-29,High Value,Frequent,Repeat
2025-03-31 14:20:00,C1281,Latte,Coffee-Based,3.75,3.75,Uptown,Card,NONE,2786,UP_E2,0.12,Monday,14,2025-03-31,High Value,Frequent,Repeat
2025-04-02 14:32:00,C1281,Muffin,Baked Goods,2.5,2.5,Uptown,Cash,NONE,2787,UP_E1,0.1,Wednesday,14,2025-04-02,High Value,Frequent,Repeat
2025-04-08 11:17:00,C1281,Croissant,Baked Goods,2.75,2.75,Riverside,Card,NONE,2788,RI_E1,0.23,Tuesday,11,2025-04-08,High Value,Frequent,Repeat
2025-04-19 10:21:00,C1281,Latte,Coffee-Based,3.75,3.75,Downtown,Cash,NONE,2789,DO_E2,0.01,Saturday,10,2025-04-19,High Value,Frequent,Repeat
2025-04-24 18:34:00,C1281,Avocado Toast,Savory Foods,5.5,4.675,Uptown,Cash,WEEKEND5,2790,UP_E1,0.21,Thursday,18,2025-04-24,High Value,Frequent,Repeat
2025-04-26 15:39:00,C1281,Latte,Coffee-Based,3.5,3.5,Downtown,Card,NONE,2791,DO_E1,0.06,Saturday,15,2025-04-26,High Value,Frequent,Repeat
2025-04-26 15:39:00,C1281,Croissant,Baked Goods,3.5,3.5,Downtown,Card,NONE,2791,DO_E1,0.06,Saturday,15,2025-04-26,High Value,Frequent,Repeat
2025-05-01 17:32:00,C1281,Mocha,Coffee-Based,4.25,4.25,Uptown,Card,NONE,2792,UP_E1,0.13,Thursday,17,2025-05-01,High Value,Frequent,Repeat
2025-03-02 18:49:00,C1282,Avocado Toast,Savory Foods,2.75,2.75,Uptown,Card,NONE,2793,UP_E2,0.15,Sunday,18,2025-03-02,Mid Value,Regular,New
2025-03-02 18:49:00,C1282,Iced Tea,Tea-Based,2.75,2.75,Uptown,Card,NONE,2793,UP_E1,0.43,Sunday,18,2025-03-02,Mid Value,Regular,Repeat
2025-03-05 14:48:00,C1282,Croissant,Baked Goods,2.75,2.75,Uptown,Card,NONE,2794,UP_E1,0.03,Wednesday,14,2025-03-05,Mid Value,Regular,Repeat
2025-03-19 10:09:00,C1282,Bagel,Baked Goods,2.25,2.25,Uptown,Card,NONE,2795,UP_E1,0.0,Wednesday,10,2025-03-19,Mid Value,Regular,Repeat
2025-03-22 16:37:00,C1282,Smoothie,Smoothies & Juices,4.75,4.28,Downtown,Card,LOYAL10,2796,DO_E3,0.12,Saturday,16,2025-03-22,Mid Value,Regular,Repeat
2025-03-28 18:41:00,C1282,Matcha Latte,Coffee-Based,2.0,1.8,Downtown,Card,LOYAL10,2797,DO_E1,0.22,Friday,18,2025-03-28,Mid Value,Regular,Repeat
2025-03-28 18:41:00,C1282,Energy Ball,Snacks & Energy Bites,2.0,1.8,Downtown,Card,LOYAL10,2797,DO_E1,0.22,Friday,18,2025-03-28,Mid Value,Regular,Repeat
2025-04-04 08:54:00,C1282,Tea,Tea-Based,2.0,2.0,Downtown,Card,NONE,2798,DO_E3,0.01,Friday,8,2025-04-04,Mid Value,Regular,Repeat
2025-04-17 17:25:00,C1282,Latte,Coffee-Based,3.75,3.75,Uptown,Card,NONE,2799,UP_E2,0.1,Thursday,17,2025-04-17,Mid Value,Regular,Repeat
2025-05-07 06:01:00,C1282,Cookie,Baked Goods,1.5,1.5,Riverside,Cash,NONE,2800,RI_E2,0.18,Wednesday,6,2025-05-07,Mid Value,Regular,Repeat
2025-05-12 18:03:00,C1282,Iced Coffee,Coffee-Based,4.25,3.6125,Uptown,Card,WEEKEND5,2801,UP_E1,0.19,Monday,18,2025-05-12,Mid Value,Regular,Repeat
2025-05-12 18:03:00,C1282,Salad,Savory Foods,4.25,3.6125,Uptown,Card,WEEKEND5,2801,UP_E1,1.18,Monday,18,2025-05-12,Mid Value,Regular,Repeat
2025-05-22 14:14:00,C1282,Latte,Coffee-Based,4.25,4.25,Downtown,Card,NONE,2802,DO_E1,2.9,Thursday,14,2025-05-22,Mid Value,Regular,Repeat
2025-05-22 14:14:00,C1282,Croissant,Baked Goods,4.25,4.25,Downtown,Card,NONE,2802,DO_E1,2.9,Thursday,14,2025-05-22,Mid Value,Regular,Repeat
2025-03-04 13:43:00,C1283,Tea,Tea-Based,2.0,2.0,Riverside,Cash,NONE,2803,RI_E2,0.06,Tuesday,13,2025-03-04,Mid Value,Frequent,New
2025-03-17 10:31:00,C1283,Avocado Toast,Savory Foods,4.75,4.75,Riverside,Cash,NONE,2804,RI_E1,0.31,Monday,10,2025-03-17,Mid Value,Frequent,Repeat
2025-03-17 10:31:00,C1283,Iced Tea,Tea-Based,4.75,4.75,Riverside,Cash,NONE,2804,RI_E1,0.31,Monday,10,2025-03-17,Mid Value,Frequent,Repeat
2025-03-19 16:53:00,C1283,Macchiato,Coffee-Based,4.0,0.0,Riverside,Card,FREEDRINK,2805,RI_E1,0.47,Wednesday,16,2025-03-19,Mid Value,Frequent,Repeat
2025-03-19 16:53:00,C1283,Cheese Danish,Baked Goods,4.0,4.0,Riverside,Card,NONE,2805,RI_E1,0.47,Wednesday,16,2025-03-19,Mid Value,Frequent,Repeat
2025-03-21 09:00:00,C1283,Smoothie,Smoothies & Juices,4.75,4.75,Riverside,Cash,NONE,2806,RI_E2,0.12,Friday,9,2025-03-21,Mid Value,Frequent,Repeat
2025-03-21 14:44:00,C1283,Americano,Coffee-Based,2.0,2.0,Riverside,MobilePay,NONE,2807,RI_E2,0.12,Friday,14,2025-03-21,Mid Value,Frequent,Repeat
2025-03-21 14:44:00,C1283,Donut,Baked Goods,2.0,2.0,Riverside,MobilePay,NONE,2807,RI_E2,0.12,Friday,14,2025-03-21,Mid Value,Frequent,Repeat
2025-03-25 08:16:00,C1283,Muffin,Baked Goods,2.5,2.25,Uptown,Card,LOYAL10,2808,UP_E2,0.02,Tuesday,8,2025-03-25,Mid Value,Frequent,Repeat
